,full_url,lang,summary,title
Július 7-ig Gázából több mint 100 rakétát lőttek ki Izrael polgári lakossága és déli városai felé, úgy is mint Beer Seva, Asdod, Ofakim, Askelon és Netivot felé. Július 8-ára a rakéták száma 140 fölé emelkedett 24 órán belül, és célba vettek északabbra eső célpontokat is, mint Hadera, Tel-Avivtól északra. Izrael rakétaelhárító rendszere, a „Vaskupola” (kippat barzel) a rakéták jelentős részét képes megsemmisíteni még becsapódásuk előtt és az izraeli hadsereg visszavert egy tenger felőli támadást is. A jelentős katonai válasz Izrael részéről július 8-án, kedd reggel kezdődött. A hadműveletekre a Hamász válaszul azt közölte, hogy „minden izraeli polgár célponttá vált”.Július 14-én reggel Egyiptom tűzszünetet javasolt. Izrael elfogadta a javaslatot és ideiglenesen beszüntette a támadást a Gázai övezettel szemben. A Hamász azonban elutasította a tűzszünetet és folytatta a rakéta támadásokat Izrael területére. A Hamász egyes részei, az Iszlám Dzsihád és az Al-Qassam Brigád azt állították, hogy Kairó nem egyeztette velük a javaslatot és csak a médiából értesültek a tűzszünetről. A Hamász szerint a tűzszünet nem ért volna el komolyabb eredményeket, főleg nem a tengeri blokád enyhítésében, amit Izrael és Egyiptom tart fenn Gázával szemben immár hét éve.Az „Erős szikla” hadművelet a legtöbb halálos áldozatot követelő konfliktus Gázában a 2008–2009-es Gázai háború óta. A legfrissebb hírek szerint több mint 298 halálos áldozat van palesztin részről, és a gázai Egészségügy Minisztérium közlése szerint több mint 1500 sérült. Az ENSZ Emberjogi Bizottságának közlése szerint az áldozatok 77%-a a civilek közül került ki, 45%-uk nő vagy gyerek. Az izraeli hadsereg közlése szerint több mint 90 terrorista is a halottak között van és a polgári áldozatok nagy arányát az okozza, hogy a Hamász „emberi pajzsoknak” használja a civileket. Július 13-ig több mint 1300 légi támadást hajtott végre Izrael, a közel 1000 Gázából kilőtt rakétára válaszul. Emberjogi csoportok szerint mind az Izrael területére érkező rakétatámadások, mind a Hamász katonai vezetői házának célzott támadása megszegi a nemzetközi emberjogi egyezményeket és háborús bűnöknek számítanak.",„Erős szikla” hadművelet
21,https://hy.wikipedia.org/wiki/%D4%B1%D5%B6%D5%AD%D5%B8%D6%80%D5%BF%D5%A1%D5%AF%D5%A5%D5%AC%D5%AB_%D5%AA%D5%A1%D5%B5%D5%BC_%D5%A3%D5%B8%D6%80%D5%AE%D5%B8%D5%B2%D5%B8%D6%82%D5%A9%D5%B5%D5%B8%D6%82%D5%B6,hy,"«Անխորտակելի ժայռ» գործողություն (եբր.՝ מבצע צוק איתן‎, Mivtza Tsuk Eitan), 2014 թվականի հուլիսի 7-ի լույս 8-ի գիշերը Գազայի հատվածում իսրայելական ռազմական գործողության կոդային անվանումը։ Գործողության նպատակն է Գազյում իշխող ծայրահեղական ահաբեկչական Համաս շարժման ռազմական ինֆրաստրուկտուրայի ոչնչացումը և Իսրայելի տարածքի հրթիռակոծման կանխումը։",Անխորտակելի ժայռ գործողություն
22,https://id.wikipedia.org/wiki/Konflik_Israel%E2%80%93Gaza_2014,id,"Eskalasi konflik Israel–Palestina dimulai pada tahun 2014 setelah terjadi serangkaian peristiwa. Peristiwa-peristiwa ini mencakup berlanjutnya pemblokiran Jalur Gaza oleh pemerintah Mesir dan Israel, berlanjutnya serangan roket dari Gaza, gagalnya diskusi perdamaian yang disponsori Amerika Serikat, upaya pembentukan pemerintahan koalisi oleh faksi-faksi bersaing di Palestina, penculikan dan pembunuhan tiga remaja Israel, penculikan dan pembunuhan seorang remaja Palestina, penangkapan hampir seluruh pemimpin Hamas di Tepi Barat oleh Israel, dan meningkatnya serangan roket ke Israel setelah perjanjian pencabutan blokade Gaza secara bertahap tidak dipenuhi karena Hamas melanggar kesepakatan gencatan senjata sebelumnya. Pada malam tanggal 6 Juli, serangan udara Israel di Gaza menewaskan tujuh mlitan Hamas, sementara Hamas meningkatkan serangan roketnya ke Israel dan menyatakan bahwa ""seluruh warga Israel"" merupakan ""target yang sah"". Pada tanggal 8 Juli 2014, Pasukan Pertahanan Israel (IDF) melancarkan Operasi Perlindungan Tepi (bahasa Inggris: Operation Protective Edge) di Jalur Gaza.Tanggal 13 Juli, militer Israel melaporkan bahwa lebih dari 1.300 serangan udara Israel telah dilancarkan ke Gaza, sementara lebih dari 800 roket telah ditembakkan dari Gaza ke Israel. Keesokan harinya, tanggal 14 Juli, Mesir mengumumkan inisiatif gencatan senjata. Pemerintah Israel menerima usulan ini dan menghentikan serangan untuk sementara pada pagi 15 Juli. Akan tetapi, semua faksi Palestina, termasuk Presiden Palestina Abbas, mengumumkan bahwa mereka tidak diberitahu soal inisiatif Mesir ini dan baru mengetahuinya lewat media. Hamas beserta faksi Palestina lainnya menolak ""versi [perjanjian] yang sekarang."" Pada tanggal 16 Juli, Hamas dan Jihad Islam menawarkan gencatan senjata selama 10 tahun kepada Israel dengan sepuluh syarat, sebagian besar menyinggung soal diakhirinya pemblokiran Jalur Gaza.Konflik ini merupakan operasi militer paling mematikan yang pernah terjadi di Gaza sejak Intifada Kedua, meskipun jumlah korban tewas dan persentase militan yang tewas masih belum jelas. Menurut Kementerian Kesehatan Gaza, 1.880 warga Palestina tewas and dan 10.000 lainnya cedera. Dari jumlah tersebut, 398 di antaranya adalah anak-anak, 207 wanita, dan 74 manula. Laporan awal untuk United Nations Office for the Coordination of Humanitarian Affairs (OCHA) dari Protection Cluster memperkirakan bahwa 1.176 (68%) dari 1.717 korban tewas yang identitasnya sejauh ini sudah dikenali merupakan warga sipil; 573 di antaranya (33% dari total korban tewas) adalah wanita atau anak-anak. Israel bersikukuh bahwa sedikitnya 47% korban tewas di Gaza adalah kombatan. Di sisi lain, 64 tentara IDF, dua warga sipil Israel, dan seorang pekerja Thai tewas. Pasukan Pertahanan Israel menyatakan bahwa Hamas menggunakan warga sipil sebagai ""perisai hidup"", dan pada tanggal 17 Juli UNRWA mengutuk keras kelompok yang menyimpan senjata di salah satu sekolahnya. Pada 22 Juli, Uni Eropa mengutuk semua ""seruan kepada penduduk sipil Gaza untuk merelakan dirinya sebagai perisai hidup."" Hamas membantah kabar bahwa pihaknya menggunakan perisai hidup. 44% teritori Jalur Gaza ditetapkan sebagai zona kosong (no-go zone) oleh militer Israel.Per 5 Agustus 2014, laporan OCHA menyatakan bahwa di Jalur Gaza, 520.000 warga Palestina (kurang lebih 30% populasi Gaza) menjadi pengungsi, 273.000 di antaranya mengungsi di 90 sekolah. UNRWA telah mengerahkan segala kemampuannya untuk memfasilitasi para pengungsi, dan kepadatan pengungsi meningkatkan risiko terjadinya wabah. 1,5 juta penduduk Gaza terkena dampak terbatasnya dan/atau berkurangnya persediaan air. 26 fasilitas kesehatan rusak, 968 rumah (64.650 orang) hancur total atau rusak parah, dan rumah milik 33.100 orang rusak namun masih bisa ditinggali.. Di seluruh Jalur Gaza, penduduknya hanya mendapat pasokan listrik selama tiga jam per hari. Penghancuran satu-satunya pembangkit listrik di Gaza sangat memengaruhi keadaan kesehatan masyarakat dan mengurangi layanan air dan sanitasi; rumah sakit semakin bergantung pada generator listrik. Lebih dari 485.000 pengungsi dalam negeri membutuhkan bantuan pangan darurat. Menanggapi krisis ini, OCHA meminta dana kemanusiaan darurat sebesar $390.338.824 untuk Palestina; 43% di antaranya sudah terpenuhi pada 3 Agustus.",Konflik Israel–Gaza 2014
23,https://it.wikipedia.org/wiki/Operazione_Margine_di_protezione,it,"Operazione Margine di protezione (in ebraico: מִבְצָע צוּק אֵיתָן, Mivtza 'tzuk Eitan, ""Operazione Scogliera Solida""; in arabo: الجرف الصامد‎, al-Jurf al-ṣāmid, col medesimo significato) è il nome in codice della campagna militare iniziata l'8 luglio 2014 dalle Forze di Difesa Israeliane contro i guerriglieri palestinesi di Hamas ed altri gruppi nella Striscia di Gaza. La campagna ha termine il 26 agosto successivo, con l'annuncio dell'accordo per una tregua duratura raggiunto dalle parti in conflitto al Cairo.L'intento dichiarato dell'operazione israeliana era quello di fermare il lancio di missili dalla Striscia di Gaza verso il proprio territorio, intensificatosi dopo il giro di vite operato dagli israeliani dopo il rapimento e l'uccisione di tre adolescenti israeliani operati da due membri di Hamas. Il 7 giugno, dopo un bombardamento che ha ucciso sette guerriglieri di Hamas a Khan Yunis, Hamas si assume la responsabilità per i missili lanciati da Gaza e lancia una quarantina di missili verso Israele. Il 17 luglio inizia l'invasione di terra con l'obiettivo di distruggere la rete di tunnel di Hamas. Nel corso del conflitto molti cessate il fuoco (compreso uno, il 5 agosto durante il quale tutti i soldati israeliani si erano ritirati dalla Striscia di Gaza) si ruppero o scaderono. 
Il 13 agosto a Gaza muore il video reporter italiano Simone Camilli.
Il 26 agosto venne annunciato un cessate il fuoco senza durata. Per allora l'IDF ha riportato che Hamas, il Movimento per il Jihad Islamico in Palestina ed altri gruppi di guerriglieri hanno sparato 4564 missili e colpi di mortaio da Gaza verso Israele, mentre l'IDF ha attaccato 5263 obiettivi a Gaza; almeno 34 tunnel sono stati distrutti e due terzi dell'arsenale missilistico di Hamas, composto da 10.000 missili, è stato usato o distrutto. Un artificiere del Ministero dell'Interno Palestinese ha dichiarato che al 22 agosto 20.000 tonnellate di esplosivo erano state sganciate su Gaza.Le vittime a Gaza furono tra le 2.125 e 2.310, tra cui 495–578 bambini, (non si conosce il numero delle vittime donne) e 11.100 vennero feriti. 66 soldati israeliani, 5 civili (tra cui un bambino) e un cittadino tailandese sono stati uccisi, e 469 soldati e 256 civili israeliani vennero feriti. Il ministro della salute di Gaza, le Nazioni Unite ed alcuni gruppi umanitari riportano un 69–75% di civili tra le vittime palestinesi; ufficiali dell'esercito israeliano attestano questa percentuale al 50%. ufficiali israeliani hanno stimato che i morti civili sono circa il 50%. Il 5 agosto l'OCHA ha dichiarato che 520.000 palestinesi nella Striscia di Gaza (circa il 30% della popolazione) potrebbero essere fuggiti, 485.000 di loro necessitano di cibo di emergenza e 273,000 hanno trovato rifugio in 90 scuole gestite dalle Nazioni Unite. Circa 17.200 case sono state totalmente distrutte o seriamente danneggiate a Gaza, e 37.650 hanno danni tali da renderle inabitabili. In Israele dai 5.000 agli 8.000 cittadini hanno lasciato le loro abitazioni a causa della minaccia degli attacchi missilistici e di mortaio.",Operazione Margine di protezione
24,https://ja.wikipedia.org/wiki/%E3%82%AC%E3%82%B6%E4%BE%B5%E6%94%BB_(2014%E5%B9%B4),ja,ガザ侵攻（ガザしんこう）は、2014年にイスラエル国防軍とパレスチナ自治区のガザ地区を統治するハマース（他にイスラーム聖戦などの武装勢力が存在）との間で行われた紛争。8月26日の無期限停戦で一応終息した。,ガザ侵攻 (2014年)
25,https://jv.wikipedia.org/wiki/Konflik_Israel%E2%80%93Gaza_2014,jv,"Eskalasi konflik Israèl–Palestina diwiwiti taun 2014 sawisé kadadéan serangkaian prastawa. Prastawa- prastawa iki nyakup pamblokiran Jalur Gaza déning pamaréntah Mesir lan Israèl, serangan roket saka Gaza, gagalé dhiskusi perdamaian sing disponsori Amérika Sarékat, upaya pambentukan pamaréntahan koalisi déning faksi-faksi bersaing ing Palestina, penculikan lan pamrejayan telu remaja Israèl, penculikan lan pamrejayan remaja Palestina, penangkapan mèh kabèh pemimpin Hamas ing Gisik Kulon déning Israèl, lan paningkatan serangan roket menyang Israèl sawisé prejanjèn pencabutan blokade Gaza kanthi bertahap ora bisa dipenuhi amarga Hamas nglanggar kesepakatan gencatan senjata sadurungé.  Ing wengi tanggal 6 Juli, serangan udara Israèl ing Gaza niwasaké pitu militan Hamas, sauntara Hamas ngundhakaké serangan roket menyang Israèl  lan nyatakaké yèn ""kabèh warga Israèl"" minangka ""target sing sah"". Ing tanggal 8 Juli 2014, Pasukan Pertahanan Israèl (IDF) nglancaraké Operasi Perlindungan Tepi (Inggris: Operation Protective Edge) ing Jalur Gaza..",Konflik Israel–Gaza 2014
26,https://ka.wikipedia.org/wiki/%E1%83%9D%E1%83%9E%E1%83%94%E1%83%A0%E1%83%90%E1%83%AA%E1%83%98%E1%83%90_%E1%83%A3%E1%83%A0%E1%83%A6%E1%83%95%E1%83%94%E1%83%95%E1%83%98_%E1%83%99%E1%83%9A%E1%83%93%E1%83%94,ka,"ოპერაცია „ურღვევი კლდე“ ან „დამცავი კლდე“ ან „თავდაცვის ზღვარი“ (ებრ.  מבצע צוק איתן - მივცა ცუკ ეითან, Mivtza Tsuk Eitan) — კოდური სახელწოდება ისრაელის თავდაცვითი ძალების ოპერაციისა, რომელიც ღაზის სექტორში 2014 წლის 8 ივლისის გამთენიისას დაიწყო. ოპერაციის გაცხადებული მიზანია ზოგიერთი ქვეყნის მიერ ტერორისტულ ორგანიზაციებად აღიარებული ჰამასის და მისი მოკავშირეების ინფრასტრუქტურის განადგურება და ისრაელის ტერიტორიის სარაკეტო დაბომბვების შეწყვეტა.
ოპერაციის დაწყებიდან 17 ივლისამდე ოპერაცია შემოიფარგლებოდა წერტილოვანი დარტყმებით ღაზის სექტორის ტერიტორიაზე. 17 ივლისს ისრაელის პრემიერ-მინისტრის გადაწყვეტილებით დაიწყო ოპერაციის სახმელეთო ნაწილი, „რომლის მიზანია ღაზიდან ისრაელის მიმართულებით გათხრილი გვირაბებიდან მომდინარე საფრთხეების განეიტრალება“.",ოპერაცია ურღვევი კლდე
27,https://ko.wikipedia.org/wiki/%ED%94%84%EB%A1%9C%ED%85%8D%ED%8B%B0%EB%B8%8C_%EC%97%90%EC%A7%80_%EC%9E%91%EC%A0%84,ko,"프로텍티브 에지 작전(히브리어: מִבְצָע צוּק אֵיתָן, Mivtza' Tzuk Eitan)은 2014년 7월 8일 시작한 하마스 통치 하에 있던 가자 지구에서 이스라엘 방위군이 시작한 작전이다. 유엔에 따르면, 적어도 팔레스타인에서 민간인 572명이 사망했다고 밝혔다. 또한, 유엔 인도주의 업무 조정국에 따르면 사망자 중 77%가 민간인이며, 그 중 26%가 어린이라고 말했다. 가자 지구 보건부에 따르면 이스라엘의 공격 이후 팔레스타인인 3,600 명이 부상을 입었다고 말했다. 반면, 이스라엘 측은 108명이 부상을 입었으며 사망자는 군인18명, 민간인2명이다.
이 작전은 2014년 6월 요르단 강 서안 지구에서 일어난 이스라엘 10대 3명이 납치된 2014년 이스라엘 10대 납치 살해 사건을 원인으로 이스라엘이 하마스를 비난하면서 발생했다.",프로텍티브 에지 작전
28,https://ms.wikipedia.org/wiki/Konflik_Israel%E2%80%93Gaza_2014,ms,"Pada 8 Julai 2014, Pasukan Pertahanan Israel melancarkan ""Operasi Perlindungan Sempadan"" (Bahasa Inggeris: Operation Protective Edge; Bahasa Ibrani: צוּק אֵיתָן‎, Tzuk Eitan, lit. ""Tebing Kuat""), di Genting Gaza. Sesudah itu, tujuh minggu serangan udara Israel dan serangan balas roket Hamas, serta pertempuran akibat serangan darat menyebabkan lebih 2,100 orang terbunuh, kebanyakan mereka orang awam Palestin.Tujuan operasi Israel yang dinyatakan ialah menghentikan bedilan roket dari Gaza ke Israel, yang ditembak kumpulan bukan-Hamas akibat tindakan keras Israel terhadap Hamas di Tebing Barat (dicetuskan oleh penculikan dan pembunuhan tiga remaja Israel oleh anggota Hamas yang bertindak sendirian). Hamas bertindak balas terhadap serangan udara Israel pada 6 Julai yang membunuh tujuh anggotanya di Khan Yunis dengan turut menembak roket. Pada 17 Julai, operasi itu diperluas kepada serangan darat dengan tujuan dinyatakan sebagai memusnahkan sistem terowong Gaza.Sehingga 26 Ogos, IDF menyatakan yang Hamas, Jihad Islam dan kumpulan militan lain telah menembak 4,500 roket dan mortar dari Gaza, manakala IDF menyerang 5,263 sasaran di Gaza; sekurang-kurangnya 34 terowong yang diketahui telah dimusnahkan dan dua pertiga simpanan 10,000-roket Hamas telah digunakan atau dimusnahkan. Kementerian Dalam Negeri Palestin melaporkan yang sehingga 22 Ogos, 20,000 tan letupan telah dijatuhkan ke Gaza. Beberapa gencatan senjata awal dengan bantuan Mesir (termasuk pada 5 Ogos, apabila askar Israel berundur) tidak tahan lama. Akhirnya pada 26 Ogos, satu gencatan senjata tanpa penghujung diumumkan.Antara 2,000 dan 2,143 rakyat Gaza telah terbunuh (termasuk 495–578 kanak-kanak) dan antara 10,895 dan 11,100 lagi cedera. Sementara itu 66 orang askar IDF, 5 orang awam Israel dan seorang awam Thai telah terbunuh dan 450 askar IDF dan 80 orang awam Israel lagi cedera. Kementerian Kesihatan Gaza, PBB dan kumpulan hak asasi manusia melaporkan 70–75% mangsa Palestin ialah orang awam; Israel mendakwa hanya 50% orang awam. Pada 5 Ogos, OCHA menyatakan 520,000 orang Palestin di Genting Gaza (kira-kira 30% penduduknya) kehilangan tempat tinggal, dengan 485,000 daripadanya memerlukan bantuan makanan segera dan 273,000 orang berlindung di 90 sekolah bantuan PBB. 17,200 rumah Gaza musnah atau rosak teruk, dan 37,650 lagi mengalami kerosakan namun masih boleh diduduki. Di Israel, dianggarkan 5,000 hingga 8,000 orang melarikan diri akibat ancaman serangan roket dan mortar.",Konflik Israel–Gaza 2014
29,https://nl.wikipedia.org/wiki/Conflict_in_de_Gazastrook_2014,nl,"Het conflict in de Gazastrook 2014 was een militair conflict in de zomer van 2014 in de Gazastrook en zuidelijk Israël. Op 8 juli 2014 startte het Israëlische leger (IDF) een militaire operatie genaamd 'Operatie Beschermende Rand' (in het Engels: Operation Protective Edge), gericht tegen de Palestijnse beweging van Hamas en de Palestijnse Islamitische Jihad (Palestinian Islamic Jihad (PIJ).
Bij deze operatie van zeven weken vielen aan Palestijnse zijde meer dan 2100 doden, grotendeels burgers, en raakten meer dan 10.850 Palestijnen gewond, waaronder 3300 kinderen en meer dan 2000 vrouwen. Meer dan 17.000 gebouwen werden verwoest door met name luchtaanvallen.
Aan Israëlische zijde vielen 73 doden (7 burgers en 66 militairen) en raakten meer dan 500 personen gewond (450 soldaten en 80 burgers). Op 26 augustus 2014 werd een staakt-het-vuren ingesteld.
Volgens Israël waren de raketaanvallen vanuit Gaza op Israël de oorzaak van het conflict.
Als aanleiding tot de militaire operatie werd echter de ontvoering en moord van drie Israëlische tieners nabij Hebron op de Westelijke Jordaanoever op 12 juni 2014 aangegrepen. Netanyahu hield de Palestijnse beweging Hamas er voor verantwoordelijk, maar Hamas ontkende hiervoor verantwoordelijk te zijn.
Khaled Mashal, de politiek leider van Hamas, verklaarde in augustus 2014 dat de leiders van Hamas geen weet hadden gehad van de ontvoering die door enkele leden van Hamas was uitgevoerd. Op 21 augustus 2014 verklaarde Saleh Arouri vanuit Turkije dat leden van Hamas verantwoordelijk waren voor de ontvoering van de drie jongens. Arouri is een van de oprichters van de Qassam-brigades, de militaire tak van Hamas, en is in 2017 de tweede man van Hamas.In feite waren de afgebroken vredesbesprekingen tussen Israël en de Palestijnse Autoriteit de directe aanleiding. Volgens Hamas was dit een poging van Netanyahu om de ""Palestijnse verzoening te saboteren"". Netanyahu was een fel tegenstander van de Palestijnse Regering van Nationale Eenheid van Fatah (Westelijke Jordaanoever) en Hamas (Gazastrook), waartoe in april 2014 was besloten.",Conflict in de Gazastrook 2014
30,https://no.wikipedia.org/wiki/Gaza-krigen_2014,no,"Gaza-krigen 2014 var en 50 dager lang krig mellom Israel og Gaza som pågikk sommeren 2014. Krigen var en eskalering av den pågående konflikten mellom Israel og Gaza som startet etter at Hamas tok makten på Gazastripen i 2007 - og Israel iverksatte sin blokade av Gaza. Krigen i 2014 begynte etter at Israel lanserte en større militæroperasjon kalt «Operation Protective Edge» på Gazastripen. Angrepet hadde som uttalt mål å stoppe palestinske raketter som ble sendt mot Israel, ødelegge tunneler på grensen til Israel og å ramme Hamas lederskap hardt. Rakettbeskytningene fra Gaza hadde pågått i lav skala over lengre tid, men økte kraftig etter at Israel gjennomførte flere flyangrep mot Gaza i juni. De palestinske rakettbeskytningene hadde sin bakgrunn i den sterke misnøyen som den israelske blokaden hadde skapt for innbyggerne på Gaza. Denne blokaden har vært hovedårsaken til en langvarig konflikt og flere dødbringende trefninger mellom partene. 
Det er antatt at voldseskaleringen i juni skjedde på bakgrunn av bortføringen av tre jødiske ungdommer på den okkuperte Vestbredden. Israel beskyldte Hamas for å stå bak ugjerningen, og spenningen økte ytterligere da de tre ungdommene ble funnet drept. Andre forholdt som har blitt trukket frem er forsoningsavtalen mellom Hamas og Fatah.Over 2 200 ble drept og over 10 000 ble skadd i krigen, for det meste palestinere. Krigen gikk hardt ut over sivilbefolkningen, blant annet så ble over 500 barn drept på Gazastripen.110 000 bygninger ble ødelagt eller skadet på Gazastripen og over 100 000 ble gjort hjemløse.",Gaza-krigen 2014
31,https://pl.wikipedia.org/wiki/Konflikt_izraelsko-palesty%C5%84ski_(2014),pl,"Po serii wydarzeń w 2014 roku nastąpiła eskalacja konfliktu izraelsko-palestyńskiego. Wydarzenia te obejmują załamanie rozmów izraelsko-palestyńskich wspieranych przez Stany Zjednoczone, porwanie i zabójstwo trzech izraelskich nastolatków, następnie porwanie i zabójstwo palestyńskiego nastolatka Muhammada Abu Chudajra, wybudowanie przez Hamas podziemnych tuneli biegnących do terytorium Izraela oraz nasilenie ataków rakietowych na Izrael przez bojowników Hamasu w odpowiedzi na atak izraelskich wojsk na bojowników Hamasu w Zachodnim Brzegu. 8 lipca 2014 r. Siły Obronne Izraela (IDF) na obszarze Strefy Gazy rozpoczęły operację „Ochronny Brzeg” (hebr. מִבְצָע צוּק אֵיתָן, arab. العملية حافة واقية).
Po porwaniu i morderstwie trzech izraelskich nastolatków w połowie czerwca 2014 r. izraelska armia rozpoczęła operację „Brother’s Keeper” w celu ich odszukania. W czasie operacji, w ciągu kolejnych 11 dni izraelskie wojsko zabiło ok. 5-10 Palestyńczyków oraz aresztowało ok. 350-600 Palestyńczyków, w tym prawie wszystkich liderów Hamasu w Zachodnim Brzegu.
W nocy z 6 na 7 lipca w izraelskim ataku zginęło siedmiu bojowników Hamasu. W odpowiedzi na atak bojownicy Hamasu nasilili ataki rakietowe na Izrael. 7 lipca bojownicy Hamasu wystrzelili ok. 100 rakiet ze Strefy Gazy na terytorium Izraela, natomiast Siły Powietrzne Izraela zbombardowały cele na obszarze Strefy Gazy. Ranem 8 lipca Siły Powietrzne Izraela zbombardowały ok. 50 celów w Strefie Gazy. Izraelskie wojsko udaremniło również atak bojowników Hamasu z morza. Tego samego dnia Hamas poinformował, że „wszyscy Izraelczycy są celami” oraz wezwał Izrael do zaprzestania wszelkich ataków na Gazę, zwolnienia aresztowanych Palestyńczyków z Zachodniego Brzegu, zniesienia blokady Strefy Gazy oraz powrót do warunków zawieszenia broni z 2012 r.W dniu 13 lipca izraelskie wojsko poinformowało, że miało miejsce ponad 1300 izraelskich ataków, podczas gdy ze Strefy Gazy w kierunku Izraela zostało wystrzelonych ponad 800 pocisków. 14 lipca Egipt zaproponował rozejm między Izraelem a Hamasem. Izraelski rząd zadeklarował akceptację dla wniosku i zaprzestał ataków do rana 15 lipca, jednakże palestyńskie ugrupowania ogłosiły, że nie konsultowano z nimi propozycji Egiptu, natomiast dowiedziały się o rzekomej propozycji za pośrednictwem mediów, w tym prezydenta Autonomii Palestyńskiej Mahmuda Abbasa. Hamas, podobnie jak inne palestyńskie ugrupowania, odrzucił propozycję rozejmu „w obecnej formie”.
