,full_url,lang,summary,title
37,https://si.wikipedia.org/wiki/2014_%E0%B6%8A%E0%B7%81%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B7%8F%E0%B6%BA%E0%B7%99%E0%B6%BD%E2%80%93%E0%B6%9C%E0%B7%8F%E0%B7%83%E0%B7%8F_%E0%B6%9C%E0%B7%90%E0%B6%A7%E0%B7%94%E0%B6%B8,si,"ආරක්ෂක ගැටිය මෙහෙයුම (හීබ්‍රෑ: מִבְצָע צוּק אֵיתָן‎‎, මිව්ට්සා' සුක් එයිටන්, වචනානුසාරයෙන් ""ශක්තිමත් පරය මෙහෙයුම"") යනු,  ඊශ්‍රායෙල ආරක්ෂක හමුදාව (අයිඩීඑෆ්) විසින් පලස්තීනියානු ගාසා තීරයේදී, 2014 ජූලි 8 දිනදී දියත් කෙරුණු ක්‍රියාන්විතයකි.    අවම වශයෙන් පලස්තීනියානුවෝ 192 දෙනෙකු හෝ මිය ගියහ. මානවවාදී කටයුතු සම්බන්ධීකරණය සඳහා එක්සත් ජාතීන්ගේ කාර්යාලය ඇස්තමේන්තු කරන්නේ, ජූලි 14 දින වන විට, මිය ගිය අයගෙන් 77% සිවිල් වැසියන් වූ බවත්, එයින් 26% දරුවන් වූ බවත්ය. ගාසා සෞඛ්‍ය අමාත්‍යාංශය පරිදී, පලස්තීනවරුන් 1,400 කට වඩා තුවාල ලබා ඇත. මියගියවුන්ගෙන් 90 දෙනෙක් පමණ හමාස් සටන්කාමීන් බව ඊශ්‍රායෙල ආරක්ෂක හමුදාව ඇස්තමේන්තු කරමින් හමාස් විසින් ගාසානු ජනගහණය මිනිස් පළිහක් ලෙසින් භාවිතා කළ බව කියා සිටින අතර, ඊශ්‍රායෙල රානොසං බෙත්සලෙම් කියාසිටින්නේ ප්‍රහාර 10 ක් විසින් සිවිල් වැසියන් ගණනක් මරාදැමීම යුද්ධ අපරාධ ගණයට ගැනෙන බවයි. ජූලි 13 වන විට, 1,300 කට වඩා ඊශ්‍රායෙල ප්‍රහාර වාර්තා වූ අතර, 800 කට වඩා මිසයිල ගාසා සිට ඊශ්‍රායෙලයට එල්ල කොට තිබුණි.එය සිදු කල බවට ඊශ්‍රායෙලය විසින් හමාස් වෙත චෝදනා එල්ල කළ,  2014 ජූනි මාසයේදී බටහිර ඉවුරෙහිදී  ඊශ්‍රායෙල ගැටවරයන් තිදෙනෙක් පැහැරගෙන ගොස් මරා දැමීම වෙතින් ඇරඹුනු සිද්ධි දාමයකින් ඉක්බිතිව මෙම මෙහෙයුම ඇරඹිණි. අයිඩීඑෆ් විසින් තදින් කියා සිටින්නේ, ගැටවරයන් පැහැරගෙන ගිය බවට ඊශ්‍රායෙලය විසින් සැක පල කරන මිනිසුන් දෙදෙනා, හමාස් සාමාජිකයන් බවට හොඳින් දන්නා දෙදෙනෙකු බවයි.   ඊශ්‍රායෙල බලධාරින් විසින් මේ සඳහා කිසිදු සාක්ෂියක් ඉදිරිපත් කර නොමැති අතර හමාස් විසින් පැහැරගෙන යෑම පිළිබඳ කිසිදු සම්බන්ධයක් ඇති බව ප්‍රතික්ෂේප කර ඇත.   ඊශ්‍රායෙල හමුදා විසින් වයස 18 අඩු දෙදෙනෙකු ඇතුළු පලස්තියානුවන් දස දෙනෙකු මරා දැමූ අතර,  මින් ඉක්බිතිව, නැතිවී ඇති ගැටවරයන් පුළුල් අයුරින් සෙවීම සහ හමාස් කුටි සහ යටිතලව්‍යුහ මර්දනය සඳහා ඇරඹුනු හා, සහෝදරයන්ගේ රැකවලා මෙහෙයුම යන නමින් හැඳින්වුනු මෙහෙයුම මගින් තවද සිය ගණනක් බටහිර ඉවුරෙහිදී අත්අඩංගුවට ගැනුණහ.   නැතිවුණු ඊශ්‍රායෙල ගැටවරයන් තිදෙන සඳහා දියත් කෙරුණු සෝදිසිය තුලදී, ගිල්ආඩ් ෂලීට් සිරකරු හුවමාරුව තුලදී නිදහස් කෙරුණු බොහෝ දෙනා, අයිඩීඑෆ් විසින් අත්අඩංගුවට ගැනිණි. ආරක්ෂක ස්තම්භය මෙහෙයුම අවසානයේදී, 2012 නොවැම්බර මාසයේදී ඇතිවූ සටන්විරාම එකඟතාවය ඇතිවූ අවස්ථාවෙහි සිට, ගාසා තීරයේ සිට සටන්කාමී රොකට් ප්‍රහාර එල්ල කිරීම සම්බන්ධයෙන් වගකිව යුතු බවට ඊශ්‍රායෙලය විසින් චෝදනා කෙරුණු හමාස් සංවිධානය, 2014 ජූලි 8 දිනදී ඊශ්‍රායෙලය වෙත නොකඩවා රොකට් ප්‍රහාර එල්ලකිරීම පිළිබඳව සෘජු වගකීම භාර ගත් අතර සටන්විරාමයක කොන්දේසියක් වශයෙන් යළි-අත්අඩංගුවට පත් වූවන් නිදහස් කිරීම බලකර සිටියහ. මරා දැමුණු ඊශ්‍රායෙල් ජාතිකයින්ගේ අවමගුලෙන් පැය කිහිපයකට පසුව, බෙයිට් හනීනා ප්‍රදේශයේ මොහමඩ් අබු කහ්ඩියර් නමැති 16-වියැති පලස්තීනියානු ගැටවරයෙකු, යුදෙව් අන්තවාදීන් විසින් පැහැරගෙන ගොස් අමු අමුවේ පුලුස්සා දමන ලද්දේ පළිගැනීමේ ප්‍රහාරයක් ලෙසිනි.  මෙම මරාදැමුම සම්බන්ධයෙන් යුදෙව් සැකකරුවන් සයදෙනෙක් ඊශ්‍රායෙල පොලීසිය වෙතින් අත්අඩංගුවට ගැනුණහ.  කහ්ඩියර්ගේ සිරුර සොයාගැනීමත් සමගම, නැගෙනහිර ජෙරුසලෙම තුල විරෝධතා හා කෝලහාල ඇතිවී ඒවා රට තුල අරාබි ගම්මාන දක්වා පැතිරුණු අතර, ඊශ්‍රායෙල අග්‍රාමාත්‍යය බෙන්ජමින් නෙතනියාහු විසින් නිල සමාව අයැදීමක් සහ ශෝක ප්‍රකාශයක් කිරීමටද සිදු විය.  මෙම කාලසීමාව තුලදීම, ඊශ්‍රායෙලය වෙතට ගාසා-වෙතින් රොකට් ප්‍රහාර සහ ගාසා තීරය වෙත ඊශ්‍රායෙල ගුවන් ප්‍රහාර හුවමාරුව උත්සන්න විය.  ඊජිප්තුව විසින් තැරැව්කරන ලද හා, ගාසා වෙත ගුවන් ප්‍රහාර නැවැත්වීමට ඊශ්‍රායෙල ඇප වීම වෙනුවෙන් රොකට් එල්ලකිරීමෙන් වැලකීමට හමාස් එකඟ වන, භව්‍ය සටන් විරතියක්, ජූලි 4 දින සිට ක්‍රියාත්මක විය හැකි බවට පලවිණි. හමාස් හෙළිදරව් කළේ එකඟවූ සටන් විරතිය පැය කිහිපයක් තුලදී ප්‍රකාශයට පත් කෙරෙන බවයි.ඊශ්‍රායෙල් ප්‍රකාශකයෙක් පැවසුවේ 'තීරණය ඇත්තේ හමාස් වෙත බවයි'. ප්‍රකාශය සිදුකෙරුණේම නැත. ගාසාහී අඩවි කිහිපයක් වෙත ඊශ්‍රායෙලය විසින් ප්‍රහාර එල්ල කල අතර, ගාසාහී සිට ඊශ්‍රායෙල බල ප්‍රදේශය වෙත, ජූලි 7 දින වන විට රොකට් 100ක් එල්ල කෙරුණේ, බියෙර් ෂෙවා, අෂ්ඩෝඩ්, ඔෆාකිම්, ඇෂ්කෙලෝන් සහ නෙටිවොට් දෙසටය.    සඳුදා රාත්‍රිය පුරා ඊශ්‍රායෙලය විසින් ගාසා තීරයේ ඉලක්ක 50ක් වෙත ප්‍රහාර එල්ල කල අතර, ජූලි 8 වන අඟහරුවාදා වන විට, ගාසාහී පලස්තීනියානු සටන්කාමින් විසින්  පැය 24 තුල 140 ට වඩා රොකට් ප්‍රමාණයක් ඊශ්‍රායෙල වෙතට එල්ල කල අතර, ටෙල් අවිව් නගරයට ඔබ්බේ උතුරේ වූ හඩේරා දක්වා මේවා එල්ල විය. යකඩ ගෝලාර්ධය නම්වූ, ඊශ්‍රායෙලයේ   රොකට්-එරෙහි ආරක්ෂක පද්ධතිය විසින්, එයින් 30 ක් පමණ අතුරුවැරීම් කළේය. මුහුද වෙතින් සිදු කිරීමට උත්සාහ කළ ප්‍රහාරයක්ද ඊශ්‍රායෙලය විසින් වලක්වන ලදි.  අඟහරුවාදා උදෑසන වන විට ඊශ්‍රායෙලය විසින් ප්‍රධාන හමුදාමය ප්‍රතිචාරයක් ඇරඹීය.
මෙහෙයුම ආරම්භයේදී, අයිඩීඑෆ් ප්‍රකාශක ට්වීට් වෙතින් පැවසුවේ, ""අයිඩීඑෆ් විසින් ගාසාවෙහිදී ආරක්ෂක ගැටිය මෙහෙයුම හමාස්ට විරුද්ධව ඇරඹුවේ, ඊශ්‍රායෙල පුරවැසියන් දෛනික පදනමකින් මුහුණපාන ත්‍රස්තවාදය නැවැත්වීමටය"".  පලස්තීනයේ ජනාධිපති වෙනුවෙන් පෙනී සිටි ප්‍රකාශකයෙක් විසින්,  මෙම මෙහෙයුම 'පලස්තීනුවන් වෙත යුද්ධ ප්‍රකාශ කිරීමක්' බවත්, අහිංසකයන් සංහාරය කිරීමක් ලෙස ඔහු පෙන්වා දුන් මෙය පිළිබඳ විරෝධය පළ කරන බවත් පැවසූ අතර,   'සමස්ත නීත්‍යානුකූල ක්‍රම භාවිතයෙන් තමන් ආරක්ෂා කර ගැනුමට පලස්තීනුවන්ට අයිතිවාසිකමක් ඇති බවත්' එක් කළේය. 2008–2009 දී පැවැති ගාසා යුද්ධයෙන් පසුව ගාසාහී පැවැති බිහිසුණුම හමුදාමය මෙහෙයුම වන්නේ ආරක්ෂක ගැටිය මෙහෙයුමයි.",2014 ඊශ්‍රායෙල–ගාසා ගැටුම
38,https://sr.wikipedia.org/wiki/%D0%9E%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%98%D0%B0_%D0%97%D0%B0%D1%88%D1%82%D0%B8%D1%82%D0%BD%D0%B0_%D0%B8%D0%B2%D0%B8%D1%86%D0%B0,sr,"Операција Заштитна ивица је операција израелских одбрамбених снага у Појасу Газе, покренута 8. јула 2014. године и уследила је као одговор Израела на ескалацију ракетних напада од стране Хамаса.
Операција прати низ догађаја који су започели киднаповањем и убиством тројице израелских тинејџера у [[јун]у, за шта је Израел оптужио Хамас, што је Хамас негирао. Само неколико сати након сахране изралеских дечака, из освете је киднапован и убијен шеснаестогодишњи Палестинац, што је проузроковало немире у источном делу Јерусалима, који су се убрзо проширили на остале делове земље са већинским арапским становништвом. 
У исто време је започело лансирање ракета из појаса Газе према Израелу, као и ваздушни напади израелских снага према појасу Газе. До сада је испаљено око 140 ракета ка Израелу, од чега је израелски одбрамбени систем Гвоздена купола успела да пресретне велику већину.
Међународна заједница, укључујући Уједињене нације, Арапску лигу, Европску унију итд., осудила је ексалацију насиља и позвала на прекид ватре са обе стране.
06. јула 2014. године је договорено примирје на 72 сата.",Операција Заштитна ивица
39,https://sv.wikipedia.org/wiki/Gazakriget_2014,sv,"Gazakriget 2014 var en väpnad konflikt mellan de palestinska motståndsrörelserna, däribland Hamas, och Israel. Den inleddes i samband med kidnappningen och mordet på tre israeliska bosättarungdomar i slutet av juni 2014. Israel svarade med en storskalig operation på Västbanken, varvid man fängslade mer än 500 palestinier och dödade minst 10 palestinier. Hamas i Gaza ökade raketbeskjutningen in i Israel och Israel inledde en luftoffensiv den 8 juli 2014  mot Gazaremsan med målet att få ett slut på raketangreppen. Första dagen av Israels offensiv attackerades över 200 mål på Gazaremsan. Hamas fortsatte sin raketbeskjutning mot Israel och avfyrade samma dag 150 raketer. Under konflikten avfyrades 4 594 avfyrades olika former av raketartilleri mot israeliska områden varav alla utom 70 stoppades av luftförsvarssystemet Iron Dome som skyddar tätbebyggda områden, en verkningsgrad på 90%. Nio dagar senare påbörjade Israel en markinvasion i Gaza för att förstöra Hamas underjordiska tunnlar som ledde in i Israel. Israel drog tillbaka sina trupper 5 augusti efter att ha förstört tunnlarna.Israel och palestinierna enades 26 augusti 2014 om en permanent vapenvila i Gaza.",Gazakriget 2014
40,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%BE%E0%AE%A4%E0%AF%81%E0%AE%95%E0%AE%BE%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81_%E0%AE%B5%E0%AE%BF%E0%AE%B3%E0%AE%BF%E0%AE%AE%E0%AF%8D%E0%AE%AA%E0%AF%81_%E0%AE%A8%E0%AE%9F%E0%AE%B5%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%88,ta,"பாதுகாப்பு விளிம்பு நடவடிக்கை (Operation Protective Edge, எபிரேயம்: מִבְצָע צוּק אֵיתָן; வலிமையான பாறை என்ற அர்த்தம்) என்பது 8 சூலை 2014 அன்று இசுரேலிய பாதுகாப்புப் படைகளினால் காசாக் கரை மீது தொடங்கப்பட்ட படைத்துறை நடவடிக்கையாகும்.இந்த படைத்துறை நடவடிக்கையின் போது 8 சூலை 2014 அன்று  காஸா, பெஇட், ஹனென் ஆகிய நகரங்களின் மீது இசுரேலிய பாதுகாப்புப் படைகளினால் மேற்கொள்ளப்பட்ட வான் தாக்குதல்களின் காரணமாக 192 பலஸ்தீனர்கள் கொல்லப்பட்டுள்ளனர்  , 1361 பேர் கடுமையான காயங்களுக்கும் உள்ளாகினர்.  17,000 பேர் வரை இடம்பெயர்ந்துள்ளதாக ஐக்கிய நாடுகள் சபை தெரிவித்துள்ளது.காசாவிலுள்ள பாலஸ்தீன ஆயுதக்குழுவான ஹமாஸுடன் 8 சூலை 2014 அன்று முதல் இஸ்ரேல் ஈடுபட்டுவருகின்ற சண்டையை நிறுத்துவதற்கு எகிப்து முன்மொழிந்த யோசனைக்கு பாதுகாப்பு விவகாரங்கள் தொடர்பான இஸ்ரேலிய அமைச்சர்கள் குழு ஒப்புதல் அளித்திருந்தது.ஆனால் ஹமாஸ் அமைப்பின் ஆயுதப் பிரிவு இந்த யோசனையை நிராகரித்தது.",பாதுகாப்பு விளிம்பு நடவடிக்கை
41,https://th.wikipedia.org/wiki/%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%82%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%A2%E0%B9%89%E0%B8%87%E0%B8%AD%E0%B8%B4%E0%B8%AA%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%AD%E0%B8%A5%E2%80%93%E0%B8%81%E0%B8%B2%E0%B8%8B%E0%B8%B2_%E0%B8%9E.%E0%B8%A8._2557,th,,ความขัดแย้งอิสราเอล–กาซา พ.ศ. 2557
42,https://tr.wikipedia.org/wiki/2014_%C4%B0srail-Gazze_%C3%A7at%C4%B1%C5%9Fmas%C4%B1,tr,"2014 İsrail-Gazze çatışması ya da İsrail hükümetinin ifade ettiği adla Koruyucu Hat Operasyonu (İbranice: מִבְצָע צוּק אֵיתָן, Mivtza' Tzuk Eitan) İsrail Savunma Kuvvetleri (IDF)'nin 8 Temmuz 2014'te Gazze Şeridi'ne yönelik başlattığı kara, hava ve deniz operasyonlarını içeren askeri harekat.",2014 İsrail-Gazze çatışması
43,https://uk.wikipedia.org/wiki/%D0%9E%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D1%96%D1%8F_%C2%AB%D0%9D%D0%B5%D0%BF%D0%BE%D1%80%D1%83%D1%88%D0%BD%D0%B0_%D1%81%D0%BA%D0%B5%D0%BB%D1%8F%C2%BB,uk,"Операція «Непорушна скеля» або «Непохитна скеля» (івр. מבצע צוק איתן‎, Mivtza Tsuk Eitan) — кодова назва ізраїльської військової операції в секторі Газа, проведеної з 7 липня по 26 серпня 2014 року. Заявленою метою операції було знищення військової інфраструктури правлячого в Газі ісламістського руху ХАМАС і його союзників, визнаних низкою країн терористичними організаціями, і запобігання ракетним обстрілам території Ізраїлю. Спочатку операція здійснювалася нанесенням точкових ударів по території Гази, але після спроби ХАМАСу провести великомасштабний теракт 17 липня прем'єр-міністр Ізраїлю віддав наказ про проведення обмеженою наземної операції, «метою якої є ліквідація загрози, яка походить від тунелів, які ведуть з Гази на територію Ізраїлю». 26 серпня було підписано угоду про припинення вогню на необмежений термін.",Операція «Непорушна скеля»
44,https://ur.wikipedia.org/wiki/2014_%D8%A7%D8%B3%D8%B1%D8%A7%D8%A6%DB%8C%D9%84_%D9%88_%D8%BA%D8%B2%DB%81_%D8%AA%D9%86%D8%A7%D8%B2%D8%B9,ur,,2014 اسرائیل و غزہ تنازع
45,https://vi.wikipedia.org/wiki/Chi%E1%BA%BFn_d%E1%BB%8Bch_V%C3%A0nh_%C4%91ai_B%E1%BA%A3o_v%E1%BB%87,vi,"Chiến dịch Vành đai Bảo vệ là một chiến dịch quân sự do Lực lượng Phòng vệ Israel tiến hành ở Dải Gaza của Palestine, khai hỏa vào ngày 08 tháng 7 năm 2014.  Chiến dịch được tiến hành sau một sự leo thang trước đó giữa Israel và Hamas.
Trong quá trình tìm kiếm ba thanh thiếu niên Israel bị bắt cóc và bị sát hại vào tháng 6 năm 2014, quân đội Israel đã giết chết 10 người Palestine, làm bị thương 130 và bố ráp 500-600 cá nhân Hamas liên quan  trong một phần của Chiến dịch Người bảo vệ Anh em. Đáp trả lại, Hamas gia tăng các cuộc tấn công rocket vào Israel. Đến ngày 7 tháng 7, 100 quả rocket đã được bắn từ Gaza vào lãnh thổ Israel, hướng tới Beersheba, Ashdod, Ofakim, Ashkelon, và Netivot và Israel đã công kích Dải Gaza.
Trong đêm đó, Israel tấn công 50 mục tiêu ở Dải Gaza, và ngày 8 tháng 7, các chiến binh Palestine ở Gaza đã bắn hơn 140 quả rocket trong vòng 24 giờ vào Israel, xa về phía bắc Hadera, ngoài Tel Aviv.
Hệ thống phòng thủ chống tên lửa Vòm Sắt của Israel đã chặn được 30 quả rocket.
Kể từ khi chiến sự bùng phát tại Dải Gaza, ít nhất đã có 390 người Palestine thiệt mạng và hơn 3.000 người bị thương trong các cuộc tấn công do Israel tiến hành. Phần lớn các nạn nhân là dân thường Palestine.",Chiến dịch Vành đai Bảo vệ
46,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%BB%A5%E5%B7%B4%E5%86%B2%E7%AA%81,zh,"2014年以巴冲突，或2014年加薩戰爭，以色列稱保护边缘行动（希伯來語：מִבְצָע צוּק אֵיתָן‬‎‎，Mivtza' Tzuk Eitan，又被译为保护边界行动或护刃行动），是以色列国防军2014年7月8日起在哈马斯统治加沙地带的行动。截至7月13日，有1300起以色列袭击被报告，加沙向以色列发射超过800枚导弹。七周的行動中，死亡人數超過2,200人，大多數為加沙人。
在衝突進行了50天後，以色列與巴勒斯坦武裝組織哈馬斯已同意埃及提出的方案，從格林威治時間8月26日16時開始在加沙實施無限期停火，為50天來造成超過2,100多人死亡的加薩戰事畫下句點。停火協議生效後，以軍機飛離加沙上空，加沙武裝人員也停止向以色列境內發射火箭彈，而以色列同時開放以色列與加薩間的邊界關卡，讓人道援助和賑濟物資和重建材料迅速進入，解除2007年以來對加沙走廊的封鎖。",2014年以巴冲突
47,https://he.wikipedia.org/wiki/%D7%9E%D7%91%D7%A6%D7%A2_%D7%A6%D7%95%D7%A7_%D7%90%D7%99%D7%AA%D7%9F,he,"מבצע צוק איתן היה מבצע צבאי רחב-היקף שהוביל צה""ל ברצועת עזה בין ה-8 ביולי (י' בתמוז) ל-26 באוגוסט 2014 (ל' באב ה'תשע""ד) במשך 50 ימי לחימה.
המבצע הוכרז בעקבות ירי רקטי בלתי פוסק מרצועת עזה לעבר אוכלוסייה אזרחית ויישובים בדרום ישראל, שהחל כתגובה ל""מבצע שובו אחים"" של צה""ל לאחר חטיפת שלושת הנערים הישראלים ורציחתם ב-12 ביוני אותה שנה. בשלב הראשון כלל המבצע בעיקר הפצצות כבדות של חיל האוויר הישראלי, חיל השריון וחיל התותחנים ברצועת עזה, כשבמקביל ישראל ספגה ירי רקטי מרצועת עזה והתמודדה עם חדירה של מחבלים חמושים לשטחה שהגיעו מרצועת עזה דרך הים או דרך מנהרות. בשלב השני, שהחל ב-17 ביולי, נכנסו כוחות קרקעיים של צה""ל לרצועה תחילה לעיירה בית חאנון במטרה להרוס את מנהרות הטרור, וכעבור שלושה ימים החל קרב שג'אעיה. בשלב שלישי, שהחל ב-5 באוגוסט הושלמה יציאת הכוחות הקרקעיים של צה""ל מרצועת עזה, אך הלחימה נמשכה במתכונת השלב הראשון. במהלך המבצע נמנו 12 ניסיונות לתיווך ולהשגת הפסקת אש, כאשר רוב הניסיונות התקבלו על ידי ישראל, אך נדחו על ידי חמאס. המבצע הסתיים לאחר 50 ימי לחימה, עם קביעת הפסקת האש.
עם תחילת המבצע נפרסו סוללות כיפת ברזל ברחבי ישראל כדי להגן גם על יישובים במרכז הארץ. במהלך המבצע נורו 4,594 רקטות ופצצות מרגמה לעבר ישראל, מתוכן 735 יורטו על ידי כיפת ברזל, 64 מהן נפלו בשטחי מגורים, 188 מהן כשלו ונפלו בתוך שטחי הרצועה ו-3,607 מהן נפלו בשטחים פתוחים. מנגד צה""ל תקף 6,231 מטרות טרור בשטחי רצועת עזה; 10,590 מבנים נפגעו בתקיפות, 4,024 מבנים נהרסו כליל עד היסוד ו-32 מנהרות טרור הושמדו.בצד הישראלי נהרגו 68 חיילים, 5 אזרחים ואזרח זר אחד, ונפצעו 1,433 חיילים ו-837 אזרחים. מבחינת הפלסטינים נהרגו בין 936 ל-1,408 פעילי טרור, ובין 761 ל-1473 אזרחים, מעל ל-11,000 פלסטינים פצועים, ומעל ל-200 פעילי טרור נשבו בידי ישראל. בנוסף, עשרות פלסטינים ברצועת עזה הוצאו להורג בידי חמאס בטענה ששיתפו פעולה עם ישראל. במהלך הלחימה בין 300 אלף לחצי מיליון מתושבי הרצועה נאלצו לנטוש את בתיהם.מבצע צוק איתן נחשב למבצע הצבאי הנרחב ביותר של צה""ל מאז מלחמת לבנון השנייה, הן מבחינת משך הלחימה, מספר ההרוגים והפצועים בצד הישראלי ובצד הפלסטיני, עלותו הכספית לשני הצדדים הלוחמים ובהיותו המבצע הצבאי הראשון בהיסטוריה של מדינת ישראל שהוענק לאחריו אות מערכה באי הכרזתו כמלחמה.",מבצע צוק איתן
